Source,Target,Type,Id,Label,timeset,Weight,line number,x,R
3252,1060,Undirected,162249,,,1,11177,0.391301,0.006260872
3251,222,Undirected,162250,,,1,11178,1.001742,0.014392723
3250,934,Undirected,162251,,,1,11179,0.157637,0.001284367
3249,2147,Undirected,162252,,,1,11180,2.126712,0.028408269
3248,1171,Undirected,162253,,,1,11181,0.410953,0.00289335
3247,3080,Undirected,162254,,,1,11182,0.124069,0.00111336
3246,100,Undirected,162255,,,1,11183,0.737051,0.007532925
3245,2350,Undirected,162256,,,1,11184,0.070417,0.000539237
3244,1009,Undirected,162257,,,1,11185,0.456855,0.007926749
3243,2233,Undirected,162258,,,1,11186,0.833691,0.008019858
3242,2317,Undirected,162259,,,1,11187,0.828215,0.008059116
3241,2331,Undirected,162260,,,1,11188,0.215053,0.001816741
3240,2657,Undirected,162261,,,1,11189,1.30634,0.01021734
3239,1425,Undirected,162262,,,1,11190,1.119583,0.015220054
3238,565,Undirected,162263,,,1,11191,0.746398,0.007837664
3237,1054,Undirected,162264,,,1,11192,0.031605,0.000208369
3236,214,Undirected,162265,,,1,11193,1.363304,0.010896448
3235,1550,Undirected,162266,,,1,11194,0.100621,0.000891537
3234,2640,Undirected,162267,,,1,11195,0.850659,0.006876594
3233,763,Undirected,162268,,,1,11196,0.855973,0.012790262
3232,1571,Undirected,162269,,,1,11197,0.405048,0.005930137
3231,1183,Undirected,162270,,,1,11198,0.109642,0.000938841
3230,2291,Undirected,162271,,,1,11199,0.709786,0.000959214
3229,2884,Undirected,162272,,,1,11200,0.208854,0.002027693
3228,517,Undirected,162273,,,1,11201,0.057554,0.000417721
3227,2105,Undirected,162274,,,1,11202,0.120365,0.001334056
3226,2054,Undirected,162275,,,1,11203,0.499859,0.002951305
3225,2688,Undirected,162276,,,1,11204,0.032896,0.0002117
3224,3035,Undirected,162277,,,1,11205,1.020531,0.013477895
3223,2280,Undirected,162278,,,1,11206,0.112046,0.001412177
3222,324,Undirected,162279,,,1,11207,0.21584,0.002596427
3221,1210,Undirected,162280,,,1,11208,1.493116,0.009201413
3220,901,Undirected,162281,,,1,11209,1.773476,0.019319042
3219,3123,Undirected,162282,,,1,11210,0.037523,0.000379451
3218,352,Undirected,162283,,,1,11211,0.048954,0.000206415
3217,1808,Undirected,162284,,,1,11212,1.415207,0.019841738
3216,12,Undirected,162285,,,1,11213,0.108249,0.001620611
3215,296,Undirected,162286,,,1,11214,0.197389,0.00134211
3214,1547,Undirected,162287,,,1,11215,2.432836,0.021806655
3213,923,Undirected,162288,,,1,11216,1.729582,0.019441718
3212,1360,Undirected,162289,,,1,11217,0.132303,0.001257903
3211,1417,Undirected,162290,,,1,11218,0.168121,0.000823722
3210,2653,Undirected,162291,,,1,11219,0.531992,0.006485229
3209,1636,Undirected,162292,,,1,11220,1.481927,0.020441645
3208,1426,Undirected,162293,,,1,11221,0.678003,0.007037947
3207,1171,Undirected,162294,,,1,11222,0.141568,0.002316707
3206,2065,Undirected,162295,,,1,11223,0.262183,0.001584569
3205,1436,Undirected,162296,,,1,11224,0.495047,0.003439813
3204,593,Undirected,162297,,,1,11225,0.248439,0.00193375
3203,1266,Undirected,162298,,,1,11226,0.136707,0.001821471
3202,853,Undirected,162299,,,1,11227,0.732042,0.012194553
3201,2279,Undirected,162300,,,1,11228,1.362892,0.013613879
3200,711,Undirected,162301,,,1,11229,0.142514,0.001686691
3199,1531,Undirected,162302,,,1,11230,0.234842,0.002207581
3198,2755,Undirected,162303,,,1,11231,0.306044,0.001610273
3197,2817,Undirected,162304,,,1,11232,0.21053,0.001910638
3196,866,Undirected,162305,,,1,11233,0.148678,0.002778114
3195,244,Undirected,162306,,,1,11234,1.539718,0.018718132
3194,996,Undirected,162307,,,1,11235,0.338224,0.002889973
3193,1196,Undirected,162308,,,1,11236,0.432123,0.006311873
3192,2507,Undirected,162309,,,1,11237,1.087306,0.012446154
3191,2152,Undirected,162310,,,1,11238,0.799345,0.010383621
3190,1290,Undirected,162311,,,1,11239,1.335364,0.005766239
3189,2486,Undirected,162312,,,1,11240,0.11642,0.000881443
3188,229,Undirected,162313,,,1,11241,2.212311,0.021408329
3187,755,Undirected,162314,,,1,11242,0.105777,0.001633694
3186,2404,Undirected,162315,,,1,11243,0.971348,0.010016297
3185,465,Undirected,162316,,,1,11244,2.081753,0.016154002
3184,2110,Undirected,162317,,,1,11245,0.836289,0.008025419
3183,1269,Undirected,162318,,,1,11246,0.259148,0.001938237
3182,2666,Undirected,162319,,,1,11247,1.377506,0.015247119
3181,1298,Undirected,162320,,,1,11248,0.487823,0.005039947
3180,2416,Undirected,162321,,,1,11249,1.361422,0.015908356
3179,213,Undirected,162322,,,1,11250,0.231498,0.001605842
3178,2923,Undirected,162323,,,1,11251,4.037641,0.058184875
3177,315,Undirected,162324,,,1,11252,1.181047,0.006346523
3176,674,Undirected,162325,,,1,11253,0.645805,0.005771612
3175,1174,Undirected,162326,,,1,11254,0.183637,0.001357085
3174,1508,Undirected,162327,,,1,11255,0.24736,0.003201401
3173,757,Undirected,162328,,,1,11256,0.275572,0.00248198
3172,259,Undirected,162329,,,1,11257,1.226037,0.011173974
3171,551,Undirected,162330,,,1,11258,0.407317,0.005606967
3170,661,Undirected,162331,,,1,11259,0.808159,0.00698526
3169,397,Undirected,162332,,,1,11260,1.449639,0.016904301
3168,3153,Undirected,162333,,,1,11261,0.201223,0.001621692
3167,1375,Undirected,162334,,,1,11262,0.307962,0.002259413
3166,1167,Undirected,162335,,,1,11263,0.340967,0.003343513
3165,1258,Undirected,162336,,,1,11264,1.523721,0.020101551
3164,2530,Undirected,162337,,,1,11265,1.027123,0.009405343
3163,3036,Undirected,162338,,,1,11266,0.111243,0.000965554
3162,2697,Undirected,162339,,,1,11267,2.948456,0.035346375
3161,1851,Undirected,162340,,,1,11268,0.356193,0.003743876
3160,587,Undirected,162341,,,1,11269,0.820258,0.003767349
3159,2841,Undirected,162342,,,1,11270,0.240247,0.002900342
3158,1969,Undirected,162343,,,1,11271,4.704211,0.044700414
3157,1129,Undirected,162344,,,1,11272,0.287798,0.003915709
3156,1357,Undirected,162345,,,1,11273,0.659151,0.005048748
3155,1576,Undirected,162346,,,1,11274,0.870658,0.010916541
3154,1735,Undirected,162347,,,1,11275,0.742238,0.004453215
3153,701,Undirected,162348,,,1,11276,0.122641,0.001869207
3152,2762,Undirected,162349,,,1,11277,0.525849,0.001556396
3151,1318,Undirected,162350,,,1,11278,1.155687,0.009863682
3150,421,Undirected,162351,,,1,11279,2.997528,0.034168883
3149,322,Undirected,162352,,,1,11280,0.776849,0.011043752
3148,771,Undirected,162353,,,1,11281,1.543558,0.019513556
3147,160,Undirected,162354,,,1,11282,1.903225,0.022746649
3146,2784,Undirected,162355,,,1,11283,1.105156,0.015354335
3145,1950,Undirected,162356,,,1,11284,0.047494,0.000424105
3144,2136,Undirected,162357,,,1,11285,1.152981,0.011164641
3143,2414,Undirected,162358,,,1,11286,1.42843,0.016267979
3142,2782,Undirected,162359,,,1,11287,1.283616,0.006910193
3141,2621,Undirected,162360,,,1,11288,0.053409,8.86E-05
3140,103,Undirected,162361,,,1,11289,0.809913,0.011876321
3139,2271,Undirected,162362,,,1,11290,0.64266,0.005989475
3138,372,Undirected,162363,,,1,11291,1.310957,0.015017834
3137,2573,Undirected,162364,,,1,11292,2.645024,0.011462234
3136,1036,Undirected,162365,,,1,11293,0.296887,0.004066793
3135,2713,Undirected,162366,,,1,11294,3.825746,0.017717686
3134,3040,Undirected,162367,,,1,11295,0.53723,0.006208056
3133,1403,Undirected,162368,,,1,11296,0.531234,0.007984006
3132,726,Undirected,162369,,,1,11297,0.104206,0.001510598
3131,2358,Undirected,162370,,,1,11298,0.91375,0.008304573
3130,2521,Undirected,162371,,,1,11299,0.234361,0.003099187
3129,4,Undirected,162372,,,1,11300,1.309765,0.012817769
3128,579,Undirected,162373,,,1,11301,0.668155,0.005582114
3127,2779,Undirected,162374,,,1,11302,0.752835,0.005820933
3126,2763,Undirected,162375,,,1,11303,0.143496,0.000456482
3125,1409,Undirected,162376,,,1,11304,0.081691,0.000403035
3124,2701,Undirected,162377,,,1,11305,1.513379,0.01601969
3123,1906,Undirected,162378,,,1,11306,0.107536,0.000530457
3122,3053,Undirected,162379,,,1,11307,0.305083,0.002408582
3121,2027,Undirected,162380,,,1,11308,1.770825,0.023224636
3120,2443,Undirected,162381,,,1,11309,1.299581,0.013967568
3119,495,Undirected,162382,,,1,11310,0.366383,0.003252018
3118,1454,Undirected,162383,,,1,11311,0.99196,0.011187622
3117,967,Undirected,162384,,,1,11312,0.177593,0.00059349
3116,283,Undirected,162385,,,1,11313,0.177542,0.001903715
3115,2664,Undirected,162386,,,1,11314,0.325547,0.003382625
3114,1243,Undirected,162387,,,1,11315,0.184905,0.000772922
3113,1614,Undirected,162388,,,1,11316,0.48562,0.006961654
3112,667,Undirected,162389,,,1,11317,1.063295,0.005075705
3111,2764,Undirected,162390,,,1,11318,0.620693,0.007789424
3110,1415,Undirected,162391,,,1,11319,1.008042,0.008911678
3109,2935,Undirected,162392,,,1,11320,0.809359,0.006672741
3108,2416,Undirected,162393,,,1,11321,1.921689,0.015623093
3107,261,Undirected,162394,,,1,11322,2.65699,0.022563413
3106,1899,Undirected,162395,,,1,11323,0.276955,0.001740592
3105,376,Undirected,162396,,,1,11324,1.016998,0.007257751
3104,1771,Undirected,162397,,,1,11325,0.689553,0.005216202
3103,1911,Undirected,162398,,,1,11326,0.463384,0.005730195
3102,1910,Undirected,162399,,,1,11327,2.248451,0.013078438
3101,1274,Undirected,162400,,,1,11328,0.442806,0.004493361
3100,381,Undirected,162401,,,1,11329,0.166861,0.001827312
3099,540,Undirected,162402,,,1,11330,1.422568,0.007368679
3098,151,Undirected,162403,,,1,11331,1.291297,0.019494311
3097,1880,Undirected,162404,,,1,11332,0.918777,0.003194227
3096,3085,Undirected,162405,,,1,11333,0.247141,0.002458221
3095,1379,Undirected,162406,,,1,11334,0.614978,0.003159063
3094,2474,Undirected,162407,,,1,11335,0.37856,0.003825249
3093,1272,Undirected,162408,,,1,11336,1.626662,0.013988124
3092,392,Undirected,162409,,,1,11337,0.054233,0.00045785
3091,507,Undirected,162410,,,1,11338,0.031594,0.000230981
3090,1831,Undirected,162411,,,1,11339,0.026857,0.000299945
3089,926,Undirected,162412,,,1,11340,0.348917,0.002916744
3088,205,Undirected,162413,,,1,11341,0.115483,0.001016821
3087,1429,Undirected,162414,,,1,11342,0.266637,0.003587593
3086,1949,Undirected,162415,,,1,11343,4.419844,0.062234263
3085,801,Undirected,162416,,,1,11344,0.068392,0.000840834
3084,2839,Undirected,162417,,,1,11345,0.113594,0.001045574
3083,283,Undirected,162418,,,1,11346,0.683785,0.007691078
3082,2052,Undirected,162419,,,1,11347,0.177974,0.001317891
3081,334,Undirected,162420,,,1,11348,1.53155,0.012840645
3080,642,Undirected,162421,,,1,11349,0.388472,0.002242175
3079,807,Undirected,162422,,,1,11350,0.738541,0.005711156
3078,184,Undirected,162423,,,1,11351,0.244036,0.00162081
3077,2611,Undirected,162424,,,1,11352,0.05005,0.000311469
3076,1187,Undirected,162425,,,1,11353,0.150849,0.001383737
3075,1683,Undirected,162426,,,1,11354,0.169933,0.002420389
3074,2686,Undirected,162427,,,1,11355,0.129971,0.001097326
3073,337,Undirected,162428,,,1,11356,0.351024,0.004831548
3072,2184,Undirected,162429,,,1,11357,0.596988,0.006914038
3071,23,Undirected,162430,,,1,11358,0.192229,0.001950307
3070,1930,Undirected,162431,,,1,11359,0.589159,0.005406618
3069,2425,Undirected,162432,,,1,11360,0.478369,0.004758986
3068,2325,Undirected,162433,,,1,11361,1.29652,0.028016489
3067,1099,Undirected,162434,,,1,11362,0.200125,0.002730828
3066,22,Undirected,162435,,,1,11363,0.267812,0.003304637
3065,2117,Undirected,162436,,,1,11364,0.188705,0.002562334
3064,817,Undirected,162437,,,1,11365,0.426169,0.004062901
3063,1024,Undirected,162438,,,1,11366,0.092214,0.00139796
3062,1161,Undirected,162439,,,1,11367,0.89536,0.010722873
3061,170,Undirected,162440,,,1,11368,0.881112,0.009397867
3060,1431,Undirected,162441,,,1,11369,0.839724,0.005303983
3059,629,Undirected,162442,,,1,11370,2.150547,0.016470961
3058,2386,Undirected,162443,,,1,11371,0.067769,0.000645239
3057,2375,Undirected,162444,,,1,11372,0.97324,0.007758564
3056,2854,Undirected,162445,,,1,11373,0.215146,0.001533024
3055,732,Undirected,162446,,,1,11374,0.846056,0.008083056
3054,1110,Undirected,162447,,,1,11375,0.153697,0.002826826
3053,391,Undirected,162448,,,1,11376,0.919122,0.00891514
3052,275,Undirected,162449,,,1,11377,0.540159,0.008816211
3051,2254,Undirected,162450,,,1,11378,0.447651,0.004109992
3050,2337,Undirected,162451,,,1,11379,0.085345,0.00087343
3049,377,Undirected,162452,,,1,11380,0.333353,0.003005229
3048,1516,Undirected,162453,,,1,11381,0.141531,0.001865506
3047,1306,Undirected,162454,,,1,11382,1.510533,0.020107246
3046,2585,Undirected,162455,,,1,11383,0.065318,0.00070294
3045,630,Undirected,162456,,,1,11384,1.153488,0.020322567
3044,1956,Undirected,162457,,,1,11385,0.104664,0.001776571
3043,478,Undirected,162458,,,1,11386,0.186413,0.00173056
3042,2257,Undirected,162459,,,1,11387,0.453141,0.006496561
3041,2541,Undirected,162460,,,1,11388,1.814889,0.023420122
3040,758,Undirected,162461,,,1,11389,0.795893,0.00467181
3039,886,Undirected,162462,,,1,11390,0.218751,0.002100505
3038,1810,Undirected,162463,,,1,11391,1.622623,0.020599455
3037,2969,Undirected,162464,,,1,11392,0.209698,0.00310117
3036,864,Undirected,162465,,,1,11393,0.207929,0.001684329
3035,807,Undirected,162466,,,1,11394,3.063623,0.020861483
3034,1492,Undirected,162467,,,1,11395,0.038462,0.000185925
3033,671,Undirected,162468,,,1,11396,1.218606,0.010285135
3032,494,Undirected,162469,,,1,11397,1.513618,0.010270203
3031,519,Undirected,162470,,,1,11398,1.047336,0.010460632
3030,1469,Undirected,162471,,,1,11399,0.367061,0.003116577
3029,1113,Undirected,162472,,,1,11400,0.208428,0.002685738
3028,1271,Undirected,162473,,,1,11401,0.063785,0.000676633
3027,2191,Undirected,162474,,,1,11402,0.763409,0.009167526
3026,1875,Undirected,162475,,,1,11403,1.339347,0.008159468
3025,2368,Undirected,162476,,,1,11404,0.21609,0.001912411
3024,2222,Undirected,162477,,,1,11405,0.987246,0.009270911
3023,1064,Undirected,162478,,,1,11406,0.83191,0.006097764
3022,1472,Undirected,162479,,,1,11407,0.465812,0.004408388
3021,2637,Undirected,162480,,,1,11408,1.07193,0.011751591
3020,1237,Undirected,162481,,,1,11409,0.637659,0.006377417
3019,2525,Undirected,162482,,,1,11410,1.360963,0.019389494
3018,68,Undirected,162483,,,1,11411,0.439952,0.003353188
3017,1877,Undirected,162484,,,1,11412,0.137995,0.00124414
3016,1135,Undirected,162485,,,1,11413,1.529371,0.014699234
3015,220,Undirected,162486,,,1,11414,0.16841,0.00207184
3014,1960,Undirected,162487,,,1,11415,0.055617,0.000633183
3013,928,Undirected,162488,,,1,11416,0.237038,0.001146531
3012,1826,Undirected,162489,,,1,11417,0.486075,0.002892569
3011,2225,Undirected,162490,,,1,11418,0.11614,0.001304264
3010,1195,Undirected,162491,,,1,11419,0.288487,0.00325066
3009,1962,Undirected,162492,,,1,11420,0.309771,0.003579589
3008,405,Undirected,162493,,,1,11421,0.110092,0.001079866
3007,2939,Undirected,162494,,,1,11422,0.323858,0.004850238
3006,1030,Undirected,162495,,,1,11423,0.070416,0.000871924
3005,988,Undirected,162496,,,1,11424,0.304263,0.00077113
3004,291,Undirected,162497,,,1,11425,0.228591,0.000295584
3003,1111,Undirected,162498,,,1,11426,0.092936,0.000609715
3002,2231,Undirected,162499,,,1,11427,0.779546,0.009922171
3001,1531,Undirected,162500,,,1,11428,0.307254,0.003291949
3000,2183,Undirected,162501,,,1,11429,0.730278,0.006771081
2999,1219,Undirected,162502,,,1,11430,1.169705,0.01451774
2998,1980,Undirected,162503,,,1,11431,0.492769,0.007694959
2997,1270,Undirected,162504,,,1,11432,0.34971,0.003389065
2996,1875,Undirected,162505,,,1,11433,3.046798,0.061997313
2995,1565,Undirected,162506,,,1,11434,2.333694,0.025836727
2994,2311,Undirected,162507,,,1,11435,0.565592,0.006771212
2993,469,Undirected,162508,,,1,11436,0.077454,0.000547166
2992,1981,Undirected,162509,,,1,11437,0.105845,0.001110972
2991,2195,Undirected,162510,,,1,11438,0.597428,0.007159447
2990,93,Undirected,162511,,,1,11439,0.487053,0.003615238
2989,289,Undirected,162512,,,1,11440,0.127095,0.001215214
2988,2551,Undirected,162513,,,1,11441,0.401782,0.005272184
2987,2636,Undirected,162514,,,1,11442,0.169761,0.001675566
2986,627,Undirected,162515,,,1,11443,0.456378,0.005812708
2985,2508,Undirected,162516,,,1,11444,0.657984,0.007676908
2984,1909,Undirected,162517,,,1,11445,1.514822,0.013776403
2983,2642,Undirected,162518,,,1,11446,0.296783,0.003679155
2982,314,Undirected,162519,,,1,11447,0.488214,0.003540909
2981,316,Undirected,162520,,,1,11448,1.98436,0.014235807
2980,1068,Undirected,162521,,,1,11449,0.336116,0.001885836
2979,1859,Undirected,162522,,,1,11450,1.071392,0.008842215
2978,140,Undirected,162523,,,1,11451,0.375524,0.004292106
2977,89,Undirected,162524,,,1,11452,0.66458,0.005086758
2976,2538,Undirected,162525,,,1,11453,0.070711,0.000524338
2975,2946,Undirected,162526,,,1,11454,0.237196,0.002542183
2974,1848,Undirected,162527,,,1,11455,1.430766,0.011704439
2973,1612,Undirected,162528,,,1,11456,1.066985,0.007678523
2972,730,Undirected,162529,,,1,11457,0.346621,0.002502078
2971,2809,Undirected,162530,,,1,11458,0.540696,0.003067194
2970,1894,Undirected,162531,,,1,11459,1.800789,0.021550536
2969,1714,Undirected,162532,,,1,11460,0.069754,0.000147979
2968,28,Undirected,162533,,,1,11461,0.054706,0.000538336
2967,1102,Undirected,162534,,,1,11462,0.938563,0.009632526
2966,1263,Undirected,162535,,,1,11463,0.189287,0.002410149
2965,588,Undirected,162536,,,1,11464,4.065884,0.045500341
2964,361,Undirected,162537,,,1,11465,0.948765,0.010500254
2963,1207,Undirected,162538,,,1,11466,0.309554,0.00457325
2962,1028,Undirected,162539,,,1,11467,0.111079,0.00049215
2961,2369,Undirected,162540,,,1,11468,0.325723,0.002235099
2960,616,Undirected,162541,,,1,11469,1.014693,0.006530906
2959,335,Undirected,162542,,,1,11470,0.065287,0.000536224
2958,566,Undirected,162543,,,1,11471,1.487612,0.008571047
2957,1087,Undirected,162544,,,1,11472,0.11447,0.001553804
2956,1244,Undirected,162545,,,1,11473,0.138452,0.001400781
2955,620,Undirected,162546,,,1,11474,1.090916,0.010894036
2954,1421,Undirected,162547,,,1,11475,0.489729,0.005409741
2953,1893,Undirected,162548,,,1,11476,0.694942,0.005404826
2952,1549,Undirected,162549,,,1,11477,0.348279,0.001357426
2951,1786,Undirected,162550,,,1,11478,0.922188,0.008385853
2950,1382,Undirected,162551,,,1,11479,0.128771,0.001247723
2949,2787,Undirected,162552,,,1,11480,0.062123,0.000532488
2948,1585,Undirected,162553,,,1,11481,0.274446,0.005270757
2947,1365,Undirected,162554,,,1,11482,0.223269,0.002214012
2946,584,Undirected,162555,,,1,11483,0.021253,0.000177309
2945,2517,Undirected,162556,,,1,11484,0.440261,0.007055913
2944,488,Undirected,162557,,,1,11485,1.0329,0.010117185
2943,2806,Undirected,162558,,,1,11486,0.948114,0.012542248
2942,1623,Undirected,162559,,,1,11487,1.061573,0.011171573
2941,2038,Undirected,162560,,,1,11488,0.902187,0.006255011
2940,1747,Undirected,162561,,,1,11489,0.85947,0.012982941
2939,1574,Undirected,162562,,,1,11490,0.418494,0.003880935
2938,1201,Undirected,162563,,,1,11491,2.501121,0.028145292
2937,2696,Undirected,162564,,,1,11492,1.326036,0.005702563
2936,1648,Undirected,162565,,,1,11493,1.222898,0.019335975
2935,1799,Undirected,162566,,,1,11494,1.408062,0.016813886
2934,2620,Undirected,162567,,,1,11495,0.713179,0.01151237
2933,1337,Undirected,162568,,,1,11496,0.119447,0.00112924
2932,413,Undirected,162569,,,1,11497,1.385451,0.014937849
2931,1269,Undirected,162570,,,1,11498,0.358374,0.001974914
2930,2883,Undirected,162571,,,1,11499,0.439798,0.004347925
2929,407,Undirected,162572,,,1,11500,0.538888,0.003801474
2928,1183,Undirected,162573,,,1,11501,0.63892,0.005834132
2927,248,Undirected,162574,,,1,11502,0.226794,0.00165631
2926,1454,Undirected,162575,,,1,11503,0.986827,0.010016325
2925,1729,Undirected,162576,,,1,11504,0.429175,0.005741218
2924,684,Undirected,162577,,,1,11505,0.195737,0.002554901
2923,54,Undirected,162578,,,1,11506,0.429222,0.002806585
2922,19,Undirected,162579,,,1,11507,2.322081,0.025897391
2921,2682,Undirected,162580,,,1,11508,1.284712,0
2920,2236,Undirected,162581,,,1,11509,1.612405,0.014583617
2919,1549,Undirected,162582,,,1,11510,0.921523,0.010374847
2918,1959,Undirected,162583,,,1,11511,0.358162,0.003678025
2917,2273,Undirected,162584,,,1,11512,0.729623,0.011991971
2916,444,Undirected,162585,,,1,11513,0.361408,0.005228698
2915,62,Undirected,162586,,,1,11514,0.796298,0.01116708
2914,403,Undirected,162587,,,1,11515,0.691016,0.005877439
2913,2167,Undirected,162588,,,1,11516,0.338948,0.002076636
2912,1238,Undirected,162589,,,1,11517,1.433768,0.015237607
2911,1055,Undirected,162590,,,1,11518,1.943678,0.02119662
2910,1441,Undirected,162591,,,1,11519,0.371378,0.003350702
2909,1313,Undirected,162592,,,1,11520,0.805037,0.011169566
2908,1052,Undirected,162593,,,1,11521,0.415086,0.003958618
2907,1518,Undirected,162594,,,1,11522,0.570154,0.006954496
2906,343,Undirected,162595,,,1,11523,1.071421,0.019954967
2905,2496,Undirected,162596,,,1,11524,0.066296,0.000652448
2904,2294,Undirected,162597,,,1,11525,0.178441,0.001935047
2903,258,Undirected,162598,,,1,11526,0.363861,0.002499602
2902,2227,Undirected,162599,,,1,11527,0.299973,0.003371183
2901,1214,Undirected,162600,,,1,11528,0.416257,0.004123024
2900,909,Undirected,162601,,,1,11529,0.33808,0.004055531
2899,2072,Undirected,162602,,,1,11530,0.704752,0.008410437
2898,2424,Undirected,162603,,,1,11531,0.875603,0.006397547
2897,349,Undirected,162604,,,1,11532,1.253419,0.011607195
2896,692,Undirected,162605,,,1,11533,0.369654,0.004350161
2895,255,Undirected,162606,,,1,11534,0.733577,0.003828536
2894,590,Undirected,162607,,,1,11535,0.122855,0.001286772
2893,1855,Undirected,162608,,,1,11536,1.246106,0.011012722
2892,2221,Undirected,162609,,,1,11537,0.757604,0.007130415
2891,6,Undirected,162610,,,1,11538,1.314395,0.012656237
2890,1798,Undirected,162611,,,1,11539,0.315307,0.001437449
2889,11,Undirected,162612,,,1,11540,0.257672,0.002194567
2888,2389,Undirected,162613,,,1,11541,0.586574,0.007782659
2887,1666,Undirected,162614,,,1,11542,2.615095,0.009927994
2886,608,Undirected,162615,,,1,11543,1.155193,0.014443041
2885,1485,Undirected,162616,,,1,11544,0.615523,0.009906065
2884,894,Undirected,162617,,,1,11545,0.04623,0.000400741
2883,1544,Undirected,162618,,,1,11546,1.089979,0.013395703
2882,985,Undirected,162619,,,1,11547,0.323817,0.001001155
2881,428,Undirected,162620,,,1,11548,0.59501,0.007915595
2880,2440,Undirected,162621,,,1,11549,0.356322,0.001773818
2879,693,Undirected,162622,,,1,11550,1.030331,0.011392536
2878,1409,Undirected,162623,,,1,11551,0.17703,0.001552377
2877,810,Undirected,162624,,,1,11552,0.563329,0.005166217
2876,199,Undirected,162625,,,1,11553,2.145023,0.032358683
2875,1969,Undirected,162626,,,1,11554,1.246616,0.019713325
2874,2582,Undirected,162627,,,1,11555,0.45804,0.005378843
2873,1017,Undirected,162628,,,1,11556,1.33891,0.012727956
2872,900,Undirected,162629,,,1,11557,0.239974,0.00216999
2871,1437,Undirected,162630,,,1,11558,0.261432,0.002732123
2870,841,Undirected,162631,,,1,11559,0.097701,0.000337656
2869,1719,Undirected,162632,,,1,11560,0.546165,0.004832782
2868,1716,Undirected,162633,,,1,11561,0.518559,0.008838338
2867,2060,Undirected,162634,,,1,11562,0.348982,0.001938196
2866,2151,Undirected,162635,,,1,11563,0.493632,0.007290808
2865,2488,Undirected,162636,,,1,11564,2.257261,0.032199872
2864,2278,Undirected,162637,,,1,11565,0.282516,0.003113754
2863,1435,Undirected,162638,,,1,11566,1.21363,0.010971155
2862,1240,Undirected,162639,,,1,11567,0.220517,0.002581425
2861,1860,Undirected,162640,,,1,11568,0.262653,0.004604846
2860,616,Undirected,162641,,,1,11569,2.133181,0.019985418
2859,2683,Undirected,162642,,,1,11570,0.659955,0.010663404
2858,542,Undirected,162643,,,1,11571,0.822135,0.009543075
2857,330,Undirected,162644,,,1,11572,0.358933,0.003536382
2856,1386,Undirected,162645,,,1,11573,0.159423,0.002421471
2855,2274,Undirected,162646,,,1,11574,0.361374,0.002741777
2854,2048,Undirected,162647,,,1,11575,0.296951,0.002929046
2853,1420,Undirected,162648,,,1,11576,0.380383,0.004032749
2852,522,Undirected,162649,,,1,11577,2.49543,0.02570247
2851,1010,Undirected,162650,,,1,11578,0.152817,0.002203144
2850,1535,Undirected,162651,,,1,11579,1.880926,0.022508954
2849,1519,Undirected,162652,,,1,11580,0.32127,0.002970507
2848,2117,Undirected,162653,,,1,11581,0.339702,0.002203468
2847,1090,Undirected,162654,,,1,11582,1.012937,0.007641851
2846,2515,Undirected,162655,,,1,11583,0.110683,0.001444528
2845,2283,Undirected,162656,,,1,11584,0.304791,0.004255482
2844,1657,Undirected,162657,,,1,11585,1.381414,0.02114238
2843,2804,Undirected,162658,,,1,11586,1.309716,0.010753567
2842,1118,Undirected,162659,,,1,11587,0.110303,0.000810575
2841,2288,Undirected,162660,,,1,11588,0.728065,0.010403732
2840,2144,Undirected,162661,,,1,11589,1.359498,0.011240142
2839,631,Undirected,162662,,,1,11590,0.283473,0.004008318
2838,2135,Undirected,162663,,,1,11591,0.991878,0
2837,198,Undirected,162664,,,1,11592,2.405559,0.025894013
2836,200,Undirected,162665,,,1,11593,0.859764,0.010274278
2835,1497,Undirected,162666,,,1,11594,0.410576,0.004051013
2834,898,Undirected,162667,,,1,11595,1.441619,0.008878812
2833,319,Undirected,162668,,,1,11596,1.456866,0.013457513
2832,1509,Undirected,162669,,,1,11597,0.380152,0.004416794
2831,2197,Undirected,162670,,,1,11598,0.817221,0.007332792
2830,860,Undirected,162671,,,1,11599,0.271324,0.003406816
2829,1059,Undirected,162672,,,1,11600,0.670467,0.008289919
2828,2049,Undirected,162673,,,1,11601,0.755172,0.008537694
2827,667,Undirected,162674,,,1,11602,1.122257,0.010861916
2826,75,Undirected,162675,,,1,11603,1.754962,0.013651546
2825,2801,Undirected,162676,,,1,11604,0.228853,0.001787326
2824,776,Undirected,162677,,,1,11605,0.181557,0.002966766
2823,2365,Undirected,162678,,,1,11606,0.395005,0.002107971
2822,1726,Undirected,162679,,,1,11607,0.935543,0.00632972
2821,1083,Undirected,162680,,,1,11608,0.364691,0.003061225
2820,1932,Undirected,162681,,,1,11609,0.191174,0.002638076
2819,1019,Undirected,162682,,,1,11610,0.727562,0.005985492
2818,1991,Undirected,162683,,,1,11611,0.177417,0.001170486
2817,806,Undirected,162684,,,1,11612,3.551742,0.023512653
2816,1044,Undirected,162685,,,1,11613,5.369481,0.066986329
2815,12,Undirected,162686,,,1,11614,0.074094,0.00096677
2814,1860,Undirected,162687,,,1,11615,0.818519,0.00704497
2813,1562,Undirected,162688,,,1,11616,0.063291,0.000843341
2812,2560,Undirected,162689,,,1,11617,0.400021,0.003906558
